year,state_alpha,state_name,county_name,Value,unit_desc,short_desc,Crop,HighYield,StateAvgYield,RelYield,PrevYearYield,YoYChange
2015,KY,KENTUCKY,BOONE,50.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.60875,1.0409648468639905,48.2,2.3999999999999986
2016,KY,KENTUCKY,BOONE,52.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.034666666666666,1.0665923428322819,50.6,1.6999999999999957
2017,KY,KENTUCKY,BOONE,60.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,52.6972602739726,1.1442720112298213,52.3,8.0
2018,KY,KENTUCKY,BOONE,55.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,50.38125,1.10953975933507,60.3,-4.399999999999999
2019,KY,KENTUCKY,BOONE,53.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,43.992753623188406,1.2138362707955854,55.9,-2.5
2020,KY,KENTUCKY,BOONE,53.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,0.9964503730499662,53.4,-0.29999999999999716
2021,KY,KENTUCKY,BOONE,51.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,0.9469542407461382,53.1,-1.8000000000000043
2022,KY,KENTUCKY,BOONE,54.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,51.7536231884058,1.0588630635676282,51.3,3.5
2023,KY,KENTUCKY,BOONE,52.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.05238095238096,0.9620297771121487,54.8,-2.799999999999997
2010,KY,KENTUCKY,BOURBON,31.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,37.46708860759494,0.8487448900300686,44.601858131648626,-12.801858131648626
2011,KY,KENTUCKY,BOURBON,32.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,0.8446116834248351,31.8,0.8000000000000007
2012,KY,KENTUCKY,BOURBON,36.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,40.57654320987654,0.8946055313840631,32.6,3.6999999999999957
2013,KY,KENTUCKY,BOURBON,45.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,49.140625,0.9157392686804452,36.3,8.700000000000003
2014,KY,KENTUCKY,BOURBON,52.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.687999999999995,1.0865100230036149,45.0,7.899999999999999
2015,KY,KENTUCKY,BOURBON,47.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.60875,0.9792475634530821,52.9,-5.299999999999997
2016,KY,KENTUCKY,BOURBON,47.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.034666666666666,0.9687024146182293,47.6,-0.10000000000000142
2017,KY,KENTUCKY,BOURBON,50.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,52.6972602739726,0.9658946164444098,47.5,3.3999999999999986
2018,KY,KENTUCKY,BOURBON,47.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,50.38125,0.9408262002232973,50.9,-3.5
2020,KY,KENTUCKY,BOURBON,50.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,0.9457834049287814,47.4,3.0
2021,KY,KENTUCKY,BOURBON,61.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,1.13708345477509,50.4,11.200000000000003
2023,KY,KENTUCKY,BOURBON,50.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.05238095238096,0.9324288608933132,61.6,-11.200000000000003
2024,KY,KENTUCKY,BOURBON,33.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.73090909090909,0.7061707260135398,50.4,-17.4
2010,KY,KENTUCKY,BOYLE,45.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,37.46708860759494,1.2010540896651913,44.601858131648626,0.3981418683513738
2011,KY,KENTUCKY,BOYLE,44.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,1.1399666892850533,45.0,-1.0
2014,KY,KENTUCKY,BOYLE,56.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.687999999999995,1.1625041077883669,44.0,12.600000000000001
2015,KY,KENTUCKY,BOYLE,49.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.60875,1.0142206907192635,56.6,-7.300000000000004
2016,KY,KENTUCKY,BOYLE,54.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.034666666666666,1.1073798129214705,49.3,5.0
2017,KY,KENTUCKY,BOYLE,59.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,52.6972602739726,1.1328862200733059,54.3,5.400000000000006
2018,KY,KENTUCKY,BOYLE,56.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,50.38125,1.111524624736385,59.7,-3.700000000000003
2019,KY,KENTUCKY,BOYLE,40.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,43.992753623188406,0.9092406522813375,56.0,-16.0
2020,KY,KENTUCKY,BOYLE,56.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,1.052747004295727,40.0,16.1
2021,KY,KENTUCKY,BOYLE,58.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,1.085397843194404,56.1,2.6999999999999957
2022,KY,KENTUCKY,BOYLE,57.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,51.7536231884058,1.1187622514701765,58.8,-0.8999999999999986
2015,KY,KENTUCKY,BRACKEN,44.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,48.60875,0.9134157944814462,44.601858131648626,-0.20185813164862765
2016,KY,KENTUCKY,BRACKEN,45.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,49.034666666666666,0.9258755710245812,44.4,1.0
2017,KY,KENTUCKY,BRACKEN,51.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,52.6972602739726,0.9734851438820868,45.4,5.899999999999999
2018,KY,KENTUCKY,BRACKEN,51.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,50.38125,1.030145143282471,51.3,0.6000000000000014
2021,KY,KENTUCKY,BRACKEN,51.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,0.9469542407461382,51.9,-0.6000000000000014
2010,KY,KENTUCKY,BRECKINRIDGE,23.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,37.46708860759494,0.6272171357140444,44.601858131648626,-21.101858131648626
2011,KY,KENTUCKY,BRECKINRIDGE,34.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,0.9042008512738263,23.5,11.399999999999999
2012,KY,KENTUCKY,BRECKINRIDGE,31.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,40.57654320987654,0.7713816289895641,34.9,-3.599999999999998
2014,KY,KENTUCKY,BRECKINRIDGE,49.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.687999999999995,1.0248931975024647,31.3,18.599999999999998
2015,KY,KENTUCKY,BRECKINRIDGE,53.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.60875,1.102682130274899,49.9,3.700000000000003
2016,KY,KENTUCKY,BRECKINRIDGE,53.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.034666666666666,1.0849467043724168,53.6,-0.3999999999999986
2017,KY,KENTUCKY,BRECKINRIDGE,53.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,52.6972602739726,1.0228235722269878,53.2,0.6999999999999957
2018,KY,KENTUCKY,BRECKINRIDGE,49.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,50.38125,0.972584046644337,53.9,-4.899999999999999
2019,KY,KENTUCKY,BRECKINRIDGE,36.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,43.992753623188406,0.8183165870532038,49.0,-13.0
2020,KY,KENTUCKY,BRECKINRIDGE,55.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,1.0452407867962923,36.0,19.700000000000003
2021,KY,KENTUCKY,BRECKINRIDGE,50.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,0.9377246672495871,55.7,-4.900000000000006
2022,KY,KENTUCKY,BRECKINRIDGE,53.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,51.7536231884058,1.0356762811537386,50.8,2.8000000000000043
2023,KY,KENTUCKY,BRECKINRIDGE,51.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.05238095238096,0.9601797198484714,53.6,-1.7000000000000028
2024,KY,KENTUCKY,BRECKINRIDGE,48.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.73090909090909,1.027157419656058,51.9,-3.8999999999999986
2010,KY,KENTUCKY,BULLITT,27.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,37.46708860759494,0.7419845265042738,44.601858131648626,-16.801858131648626
2011,KY,KENTUCKY,BULLITT,31.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,0.8031583492690149,27.8,3.1999999999999993
2012,KY,KENTUCKY,BULLITT,31.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,40.57654320987654,0.7713816289895641,31.0,0.3000000000000007
2013,KY,KENTUCKY,BULLITT,43.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,49.140625,0.8770747217806042,31.3,11.8
2015,KY,KENTUCKY,BULLITT,40.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,48.60875,0.8352405688276288,43.1,-2.5
2016,KY,KENTUCKY,BULLITT,47.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.034666666666666,0.9748205351316075,40.6,7.199999999999996
2017,KY,KENTUCKY,BULLITT,51.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,52.6972602739726,0.9829733031791832,47.8,4.0
2018,KY,KENTUCKY,BULLITT,52.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,50.38125,1.040069470289046,51.8,0.6000000000000014
2019,KY,KENTUCKY,BULLITT,30.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,43.992753623188406,0.6842035908417065,52.4,-22.299999999999997
2020,KY,KENTUCKY,BULLITT,52.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,0.9870676011756727,30.1,22.5
2021,KY,KENTUCKY,BULLITT,47.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,0.8768094821723502,52.6,-5.100000000000001
2023,KY,KENTUCKY,BULLITT,47.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.05238095238096,0.8732270284556426,47.5,-0.29999999999999716
2024,KY,KENTUCKY,BULLITT,38.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.73090909090909,0.8153062018519961,47.2,-9.100000000000001
2010,KY,KENTUCKY,BUTLER,41.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,37.46708860759494,1.1183148079327003,44.601858131648626,-2.7018581316486276
2011,KY,KENTUCKY,BUTLER,42.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,1.090740854975017,41.9,0.20000000000000284
2012,KY,KENTUCKY,BUTLER,48.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,40.57654320987654,1.1854139410350808,42.1,6.0
2013,KY,KENTUCKY,BUTLER,53.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.140625,1.0785373608903022,48.1,4.899999999999999
2014,KY,KENTUCKY,BUTLER,55.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.687999999999995,1.1337495892211635,53.0,2.200000000000003
2015,KY,KENTUCKY,BUTLER,54.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.60875,1.1150255869570809,55.2,-1.0
2016,KY,KENTUCKY,BUTLER,40.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,49.034666666666666,0.8320643898194474,54.2,-13.400000000000006
2017,KY,KENTUCKY,BUTLER,50.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,52.6972602739726,0.9583040890067327,40.8,9.700000000000003
2018,KY,KENTUCKY,BUTLER,50.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,50.38125,1.0083116238680063,50.5,0.29999999999999716
2019,KY,KENTUCKY,BUTLER,51.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,43.992753623188406,1.1592818316587052,50.8,0.20000000000000284
2020,KY,KENTUCKY,BUTLER,54.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,1.0133393624236944,51.0,3.0
2021,KY,KENTUCKY,BUTLER,57.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,1.0669386962013019,54.0,3.799999999999997
2022,KY,KENTUCKY,BUTLER,55.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,51.7536231884058,1.0665919910389248,57.8,-2.5999999999999943
2023,KY,KENTUCKY,BUTLER,58.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.05238095238096,1.0859836137785217,55.2,3.5
2024,KY,KENTUCKY,BUTLER,49.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.73090909090909,1.0571161777293596,58.7,-9.300000000000004
2010,KY,KENTUCKY,CALDWELL,29.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,37.46708860759494,0.7766816446501571,44.601858131648626,-15.501858131648625
2011,KY,KENTUCKY,CALDWELL,43.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,1.1166491888224046,29.1,14.0
2012,KY,KENTUCKY,CALDWELL,32.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,40.57654320987654,0.8058843216600239,43.1,-10.399999999999999
2013,KY,KENTUCKY,CALDWELL,49.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.140625,1.0012082670906202,32.7,16.5
2014,KY,KENTUCKY,CALDWELL,48.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.687999999999995,1.0002464673020048,49.2,-0.5
2015,KY,KENTUCKY,CALDWELL,47.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.60875,0.9792475634530821,48.7,-1.1000000000000014
2016,KY,KENTUCKY,CALDWELL,50.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.034666666666666,1.0319229932564717,47.6,3.0
2017,KY,KENTUCKY,CALDWELL,50.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,52.6972602739726,0.954508825287894,50.6,-0.30000000000000426
2018,KY,KENTUCKY,CALDWELL,48.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,50.38125,0.9547202580325022,50.3,-2.1999999999999957
2019,KY,KENTUCKY,CALDWELL,46.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,43.992753623188406,1.0569922582770548,48.1,-1.6000000000000014
2020,KY,KENTUCKY,CALDWELL,58.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,1.094031200542618,46.5,11.799999999999997
2021,KY,KENTUCKY,CALDWELL,56.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,1.0447877198095794,58.3,-1.6999999999999957
2022,KY,KENTUCKY,CALDWELL,41.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,51.7536231884058,0.7960795295435453,56.6,-15.399999999999999
2023,KY,KENTUCKY,CALDWELL,58.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.05238095238096,1.073033212932781,41.2,16.799999999999997
2024,KY,KENTUCKY,CALDWELL,44.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.73090909090909,0.9608201696366042,58.0,-13.100000000000001
2010,KY,KENTUCKY,CALLOWAY,25.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,37.46708860759494,0.6779283083887968,44.601858131648626,-19.201858131648628
2011,KY,KENTUCKY,CALLOWAY,33.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,0.8679291838874837,25.4,8.100000000000001
2012,KY,KENTUCKY,CALLOWAY,30.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,40.57654320987654,0.7590592387501142,33.5,-2.6999999999999993
2013,KY,KENTUCKY,CALLOWAY,46.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.140625,0.9360890302066772,30.8,15.2
2014,KY,KENTUCKY,CALLOWAY,37.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,48.687999999999995,0.7763720013144922,46.0,-8.200000000000003
2015,KY,KENTUCKY,CALLOWAY,45.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,48.60875,0.9298737367243552,37.8,7.400000000000006
2016,KY,KENTUCKY,CALLOWAY,41.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,49.034666666666666,0.8361431368283664,45.2,-4.200000000000003
2017,KY,KENTUCKY,CALLOWAY,43.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,52.6972602739726,0.8292651225662222,41.0,2.700000000000003
2018,KY,KENTUCKY,CALLOWAY,43.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,50.38125,0.8534921225654385,43.7,-0.7000000000000028
2020,KY,KENTUCKY,CALLOWAY,52.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,0.9833144924259553,43.0,9.399999999999999
2021,KY,KENTUCKY,CALLOWAY,57.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,1.0650927815019917,52.4,5.300000000000004
2022,KY,KENTUCKY,CALLOWAY,42.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,51.7536231884058,0.8115373844861383,57.7,-15.700000000000003
2023,KY,KENTUCKY,CALLOWAY,50.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.05238095238096,0.9379790326843449,42.0,8.700000000000003
2024,KY,KENTUCKY,CALLOWAY,46.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.73090909090909,0.9907789277099058,50.7,-4.400000000000006
2010,KY,KENTUCKY,CARLISLE,33.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,37.46708860759494,0.8861110172640968,44.601858131648626,-11.401858131648623
2011,KY,KENTUCKY,CARLISLE,37.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,0.961199185738079,33.2,3.8999999999999986
2012,KY,KENTUCKY,CARLISLE,29.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,40.57654320987654,0.7294855021754344,37.1,-7.5
2013,KY,KENTUCKY,CARLISLE,51.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.140625,1.0480127186009538,29.6,21.9
2014,KY,KENTUCKY,CARLISLE,42.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,48.687999999999995,0.8646894511994743,51.5,-9.399999999999999
2015,KY,KENTUCKY,CARLISLE,52.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.60875,1.0779952169105356,42.1,10.299999999999997
2016,KY,KENTUCKY,CARLISLE,48.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.034666666666666,0.980938655644986,52.4,-4.299999999999997
2018,KY,KENTUCKY,CARLISLE,51.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,50.38125,1.0162510854732665,48.1,3.1000000000000014
2020,KY,KENTUCKY,CARLISLE,56.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,1.0508704499208683,51.2,4.799999999999997
2021,KY,KENTUCKY,CARLISLE,54.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,1.0004857670261345,56.0,-1.7999999999999972
2022,KY,KENTUCKY,CARLISLE,45.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,51.7536231884058,0.8753010361243349,54.2,-8.900000000000006
2023,KY,KENTUCKY,CARLISLE,51.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.05238095238096,0.9601797198484714,45.3,6.600000000000001
2024,KY,KENTUCKY,CARLISLE,49.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.73090909090909,1.06567582289316,51.9,-2.1000000000000014
2010,KY,KENTUCKY,CARROLL,40.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,37.46708860759494,1.0782796716105274,44.601858131648626,-4.201858131648628
2011,KY,KENTUCKY,CARROLL,35.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,0.9067916846585652,40.4,-5.399999999999999
2012,KY,KENTUCKY,CARROLL,25.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,40.57654320987654,0.6333708583077251,35.0,-9.3
2013,KY,KENTUCKY,CARROLL,40.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,49.140625,0.8139904610492846,25.7,14.3
2016,KY,KENTUCKY,CARROLL,39.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,49.034666666666666,0.8075919077659344,40.0,-0.3999999999999986
2020,KY,KENTUCKY,CARROLL,50.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,0.9420302961790641,39.6,10.600000000000001
2021,KY,KENTUCKY,CARROLL,47.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,0.8786553968716605,50.2,-2.6000000000000014
2022,KY,KENTUCKY,CARROLL,53.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,51.7536231884058,1.027947353682442,47.6,5.600000000000001
2010,KY,KENTUCKY,CASEY,47.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,37.46708860759494,1.2597722896043786,44.601858131648626,2.5981418683513766
2011,KY,KENTUCKY,CASEY,41.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.59761904761905,1.0751958546665843,47.2,-5.700000000000003
2012,KY,KENTUCKY,CASEY,41.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,40.57654320987654,1.0104359996348922,41.5,-0.5
2013,KY,KENTUCKY,CASEY,55.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.140625,1.1294117647058823,41.0,14.5
2014,KY,KENTUCKY,CASEY,46.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.687999999999995,0.9571146894511996,55.5,-8.899999999999999
2015,KY,KENTUCKY,CASEY,53.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.60875,1.098567644714172,46.6,6.799999999999997
2017,KY,KENTUCKY,CASEY,54.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,52.6972602739726,1.0247212040864073,53.4,0.6000000000000014
2019,KY,KENTUCKY,CASEY,47.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,43.992753623188406,1.0683577664305715,54.0,-7.0
2020,KY,KENTUCKY,CASEY,55.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,53.28915662650602,1.03398146054714,47.0,8.100000000000001
2021,KY,KENTUCKY,CASEY,56.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,54.17368421052631,1.0484795492081997,55.1,1.6999999999999957
2022,KY,KENTUCKY,CASEY,51.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,51.7536231884058,0.9854382525903108,56.8,-5.799999999999997
